84338	86235	Москва и МО	ЖК «Софьино»	1 очередь	III кв. 2014	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, 15/3	https://realty.yandex.ru/newbuilding/84338
84338	86241	Москва и МО	ЖК «Софьино»	1 очередь	III кв. 2014	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, 15/4	https://realty.yandex.ru/newbuilding/84338
84338	86253	Москва и МО	ЖК «Софьино»	2 очередь	IV кв. 2014	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, Новая улица, 1	https://realty.yandex.ru/newbuilding/84338
84338	86259	Москва и МО	ЖК «Софьино»	2 очередь	IV кв. 2014	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, Новая улица, 2	https://realty.yandex.ru/newbuilding/84338
84338	86265	Москва и МО	ЖК «Софьино»	2 очередь	IV кв. 2014	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, Новая улица, 3	https://realty.yandex.ru/newbuilding/84338
84338	86277	Москва и МО	ЖК «Софьино»	3 очередь	III кв. 2015	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, Новая улица, 5	https://realty.yandex.ru/newbuilding/84338
84338	86283	Москва и МО	ЖК «Софьино»	3 очередь	III кв. 2015	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, Новая улица, 6	https://realty.yandex.ru/newbuilding/84338
84338	198257	Москва и МО	ЖК «Софьино»	3 очередь	III кв. 2015	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, Новая улица, 4	https://realty.yandex.ru/newbuilding/84338
84338	1557266	Москва и МО	ЖК «Софьино»	4 очередь	I кв. 2016	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, Новая улица, 8	https://realty.yandex.ru/newbuilding/84338
84338	155017	Москва и МО	ЖК «Софьино»	5 очередь	II кв. 2016	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, Овражная улица, 2	https://realty.yandex.ru/newbuilding/84338
84338	155018	Москва и МО	ЖК «Софьино»	5 очередь	II кв. 2016	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, Овражная улица, 1	https://realty.yandex.ru/newbuilding/84338
84338	155016	Москва и МО	ЖК «Софьино»	5 очередь	II кв. 2016	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, Овражная улица, 3	https://realty.yandex.ru/newbuilding/84338
84338	155020	Москва и МО	ЖК «Софьино»	5 очередь	II кв. 2016	Россия, Московская область, Раменский район, сельское поселение Софьинское, село Софьино, Овражная улица, 4	https://realty.yandex.ru/newbuilding/84338
67965	67980	Москва и МО	ЖК «Мичуринский квартал»	1 очередь	IV кв. 2013	Россия, Московская область, Химки, микрорайон Сходня, улица Мичурина, 15	https://realty.yandex.ru/newbuilding/67965
67965	155290	Москва и МО	ЖК «Мичуринский квартал»	1 очередь	IV кв. 2013	Россия, Московская область, Химки, микрорайон Сходня, Больничный проезд, 1	https://realty.yandex.ru/newbuilding/67965
67965	155293	Москва и МО	ЖК «Мичуринский квартал»	1 очередь	IV кв. 2013	Россия, Московская область, Химки, микрорайон Сходня, Юбилейный проезд, 14	https://realty.yandex.ru/newbuilding/67965
67965	67988	Москва и МО	ЖК «Мичуринский квартал»	2 очередь	IV кв. 2014	Россия, Московская область, Химки, микрорайон Сходня, улица Мичурина, 17	https://realty.yandex.ru/newbuilding/67965
84350	88415	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 18	https://realty.yandex.ru/newbuilding/84350
84350	88421	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 18А	https://realty.yandex.ru/newbuilding/84350
84350	88428	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 22	https://realty.yandex.ru/newbuilding/84350
84350	88434	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 24	https://realty.yandex.ru/newbuilding/84350
84350	88439	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 28	https://realty.yandex.ru/newbuilding/84350
84350	88444	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 28А	https://realty.yandex.ru/newbuilding/84350
84350	88450	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 30	https://realty.yandex.ru/newbuilding/84350
84350	88456	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 30А	https://realty.yandex.ru/newbuilding/84350
84350	88461	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 34	https://realty.yandex.ru/newbuilding/84350
84350	88466	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 34А	https://realty.yandex.ru/newbuilding/84350
84350	88471	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 36	https://realty.yandex.ru/newbuilding/84350
84350	88476	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 36А	https://realty.yandex.ru/newbuilding/84350
84350	88481	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 38	https://realty.yandex.ru/newbuilding/84350
84350	88494	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 26	https://realty.yandex.ru/newbuilding/84350
84350	88499	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 26А	https://realty.yandex.ru/newbuilding/84350
84350	88514	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 26В	https://realty.yandex.ru/newbuilding/84350
84350	88519	Москва и МО	ЖК «Салтыковка-Престиж»	1 очередь	III кв. 2015	Россия, Московская область, Балашиха, микрорайон Салтыковка, улица Черняховского, 26Б	https://realty.yandex.ru/newbuilding/84350
84350	88504	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88509	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88524	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88530	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88538	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88545	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88552	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88559	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88566	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88573	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88580	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88587	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88594	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88606	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88613	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
84350	88620	Москва и МО	ЖК «Салтыковка-Престиж»	2 очередь	I кв. 2017	адрес не задан	https://realty.yandex.ru/newbuilding/84350
182658	182668	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Рязанский проспект, 2/1к2Б	https://realty.yandex.ru/newbuilding/182658
182658	182671	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Рязанский проспект, 2/1к2А	https://realty.yandex.ru/newbuilding/182658
182658	182674	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Рязанский проспект, 2/1к2В	https://realty.yandex.ru/newbuilding/182658
182658	182677	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Рязанский проспект, 2/1к2Е	https://realty.yandex.ru/newbuilding/182658
182658	315832	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Рязанский проспект, 2/1к2Д	https://realty.yandex.ru/newbuilding/182658
182658	315838	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Рязанский проспект, 2/1к2Г	https://realty.yandex.ru/newbuilding/182658
182658	396673	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Юго-Восточный административный округ, Нижегородский район, жилой комплекс Среда, М4	https://realty.yandex.ru/newbuilding/182658
182658	396695	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Юго-Восточный административный округ, Нижегородский район, жилой комплекс Среда, М5	https://realty.yandex.ru/newbuilding/182658
182658	396708	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Юго-Восточный административный округ, Нижегородский район, жилой комплекс Среда, М6	https://realty.yandex.ru/newbuilding/182658
182658	396714	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Юго-Восточный административный округ, Нижегородский район, жилой комплекс Среда, М7	https://realty.yandex.ru/newbuilding/182658
182658	396728	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Юго-Восточный административный округ, Нижегородский район, жилой комплекс Среда, М1	https://realty.yandex.ru/newbuilding/182658
182658	396737	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Юго-Восточный административный округ, Нижегородский район, жилой комплекс Среда, М2	https://realty.yandex.ru/newbuilding/182658
182658	396744	Москва и МО	квартальная застройка «Sreda»	1 очередь	IV кв. 2018	Россия, Москва, Юго-Восточный административный округ, Нижегородский район, жилой комплекс Среда, М3	https://realty.yandex.ru/newbuilding/182658
182658	687795	Москва и МО	квартальная застройка «Sreda»	2 очередь	II кв. 2019	Россия, Москва, Юго-Восточный административный округ, Нижегородский район, жилой комплекс Среда, Б1	https://realty.yandex.ru/newbuilding/182658
182658	687802	Москва и МО	квартальная застройка «Sreda»	2 очередь	II кв. 2019	Россия, Москва, Юго-Восточный административный округ, Нижегородский район, жилой комплекс Среда, Б2	https://realty.yandex.ru/newbuilding/182658
182658	687808	Москва и МО	квартальная застройка «Sreda»	2 очередь	II кв. 2019	Россия, Москва, Юго-Восточный административный округ, Нижегородский район, жилой комплекс Среда, Б3	https://realty.yandex.ru/newbuilding/182658
1935762	1935869	Москва и МО	ЖК «LIFE-Ботанический cад 2»	1 очередь	III кв. 2019	Россия, Москва, Северо-Восточный административный округ, район Свиблово, жилой комплекс Лайф-Ботанический Сад 2, к4	https://realty.yandex.ru/newbuilding/1935762
1935762	1935883	Москва и МО	ЖК «LIFE-Ботанический cад 2»	1 очередь	III кв. 2019	Россия, Москва, Северо-Восточный административный округ, район Свиблово, жилой комплекс Лайф-Ботанический Сад 2, к5	https://realty.yandex.ru/newbuilding/1935762
1935762	1935894	Москва и МО	ЖК «LIFE-Ботанический cад 2»	1 очередь	III кв. 2019	Россия, Москва, Северо-Восточный административный округ, район Свиблово, жилой комплекс Лайф-Ботанический Сад 2, к6	https://realty.yandex.ru/newbuilding/1935762
1935762	1935920	Москва и МО	ЖК «LIFE-Ботанический cад 2»	2 очередь	I кв. 2020	Россия, Москва, Северо-Восточный административный округ, район Свиблово, жилой комплекс Лайф-Ботанический Сад 2, к1	https://realty.yandex.ru/newbuilding/1935762
1935762	1935926	Москва и МО	ЖК «LIFE-Ботанический cад 2»	2 очередь	I кв. 2020	Россия, Москва, Северо-Восточный административный округ, район Свиблово, жилой комплекс Лайф-Ботанический Сад 2, к2	https://realty.yandex.ru/newbuilding/1935762
1935762	1935934	Москва и МО	ЖК «LIFE-Ботанический cад 2»	2 очередь	I кв. 2020	Россия, Москва, Северо-Восточный административный округ, район Свиблово, жилой комплекс Лайф-Ботанический Сад 2, к3	https://realty.yandex.ru/newbuilding/1935762
84369	105658	Москва и МО	ЖК «Татьянин Парк»	1 очередь	II кв. 2016	Россия, Москва, поселение Московский, улица Татьянин Парк, 14к1	https://realty.yandex.ru/newbuilding/84369
84369	105666	Москва и МО	ЖК «Татьянин Парк»	1 очередь	II кв. 2016	Россия, Москва, поселение Московский, улица Татьянин Парк, 16к1	https://realty.yandex.ru/newbuilding/84369
84369	105674	Москва и МО	ЖК «Татьянин Парк»	1 очередь	II кв. 2016	Россия, Москва, поселение Московский, улица Татьянин Парк, 14к2	https://realty.yandex.ru/newbuilding/84369
84369	105684	Москва и МО	ЖК «Татьянин Парк»	1 очередь	II кв. 2016	Россия, Москва, поселение Московский, улица Татьянин Парк, 16к2	https://realty.yandex.ru/newbuilding/84369
84369	105629	Москва и МО	ЖК «Татьянин Парк»	2 очередь	IV кв. 2016	Россия, Москва, поселение Московский, улица Татьянин Парк, 17к1	https://realty.yandex.ru/newbuilding/84369
84369	198328	Москва и МО	ЖК «Татьянин Парк»	2 очередь	IV кв. 2016	Россия, Москва, поселение Московский, улица Татьянин Парк, 17к2	https://realty.yandex.ru/newbuilding/84369
84369	105694	Москва и МО	ЖК «Татьянин Парк»	2 очередь	IV кв. 2016	Россия, Москва, поселение Московский, улица Татьянин Парк, 14к3	https://realty.yandex.ru/newbuilding/84369
84369	105702	Москва и МО	ЖК «Татьянин Парк»	2 очередь	IV кв. 2016	Россия, Москва, поселение Московский, улица Татьянин Парк, 16к3	https://realty.yandex.ru/newbuilding/84369
84369	105601	Москва и МО	ЖК «Татьянин Парк»	3 очередь	III кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 13к1	https://realty.yandex.ru/newbuilding/84369
84369	105616	Москва и МО	ЖК «Татьянин Парк»	3 очередь	III кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 15к1	https://realty.yandex.ru/newbuilding/84369
84369	105594	Москва и МО	ЖК «Татьянин Парк»	3 очередь	III кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 13к2	https://realty.yandex.ru/newbuilding/84369
84369	105607	Москва и МО	ЖК «Татьянин Парк»	3 очередь	III кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 15к2	https://realty.yandex.ru/newbuilding/84369
84369	198333	Москва и МО	ЖК «Татьянин Парк»	3 очередь	III кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 11	https://realty.yandex.ru/newbuilding/84369
84369	156085	Москва и МО	ЖК «Татьянин Парк»	4 очередь	IV кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 12к1	https://realty.yandex.ru/newbuilding/84369
84369	105638	Москва и МО	ЖК «Татьянин Парк»	4 очередь	IV кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 12к2	https://realty.yandex.ru/newbuilding/84369
84369	105647	Москва и МО	ЖК «Татьянин Парк»	4 очередь	IV кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 12к3	https://realty.yandex.ru/newbuilding/84369
84369	156091	Москва и МО	ЖК «Татьянин Парк»	4 очередь	IV кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 12к4	https://realty.yandex.ru/newbuilding/84369
84369	156090	Москва и МО	ЖК «Татьянин Парк»	4 очередь	IV кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 12к5	https://realty.yandex.ru/newbuilding/84369
84369	156088	Москва и МО	ЖК «Татьянин Парк»	4 очередь	IV кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 12к6	https://realty.yandex.ru/newbuilding/84369
84369	156086	Москва и МО	ЖК «Татьянин Парк»	4 очередь	IV кв. 2017	Россия, Москва, поселение Московский, улица Татьянин Парк, 12к7	https://realty.yandex.ru/newbuilding/84369
84369	921745	Москва и МО	ЖК «Татьянин Парк»	5 очередь	II кв. 2018	Россия, Москва, поселение Московский, улица Зелёная Горка, 1к1	https://realty.yandex.ru/newbuilding/84369
84369	921744	Москва и МО	ЖК «Татьянин Парк»	6 очередь	III кв. 2018	Россия, Москва, поселение Московский, улица Зелёная Горка, 1к2	https://realty.yandex.ru/newbuilding/84369
84369	921746	Москва и МО	ЖК «Татьянин Парк»	6 очередь	III кв. 2018	Россия, Москва, поселение Московский, улица Зелёная Горка, 1к3	https://realty.yandex.ru/newbuilding/84369
84369	272502	Москва и МО	ЖК «Татьянин Парк»	7 очередь	I кв. 2019	Россия, Москва, поселение Московский, микрорайон Татьянин Парк, к8А	https://realty.yandex.ru/newbuilding/84369
84369	272505	Москва и МО	ЖК «Татьянин Парк»	7 очередь	I кв. 2019	Россия, Москва, поселение Московский, микрорайон Татьянин Парк, к8Б	https://realty.yandex.ru/newbuilding/84369
84369	272507	Москва и МО	ЖК «Татьянин Парк»	7 очередь	I кв. 2019	Россия, Москва, поселение Московский, микрорайон Татьянин Парк, к8В	https://realty.yandex.ru/newbuilding/84369
84369	272495	Москва и МО	ЖК «Татьянин Парк»	7 очередь	I кв. 2019	Россия, Москва, поселение Московский, микрорайон Татьянин Парк, к25	https://realty.yandex.ru/newbuilding/84369
133534	133555	Москва и МО	ЖК «Москвич»	1 очередь	IV кв. 2016	Россия, Московская область, Лобня, Центральная улица, 6	https://realty.yandex.ru/newbuilding/133534
133534	189695	Москва и МО	ЖК «Москвич»	2 очередь	I кв. 2017	Россия, Московская область, Лобня, Центральная улица, 8	https://realty.yandex.ru/newbuilding/133534
133534	133563	Москва и МО	ЖК «Москвич»	3 очередь	I кв. 2018	Россия, Московская область, Лобня, Центральная улица, 4	https://realty.yandex.ru/newbuilding/133534
84394	86026	Москва и МО	микрорайон «Спасский мост»	1 очередь	IV кв. 2014	Россия, Московская область, Красногорск, Спасская улица, 1к1	https://realty.yandex.ru/newbuilding/84394
84394	86038	Москва и МО	микрорайон «Спасский мост»	1 очередь	IV кв. 2014	Россия, Московская область, Красногорск, Спасская улица, 1к2	https://realty.yandex.ru/newbuilding/84394
84394	86032	Москва и МО	микрорайон «Спасский мост»	1 очередь	IV кв. 2014	Россия, Московская область, Красногорск, Спасская улица, 1к3	https://realty.yandex.ru/newbuilding/84394
84394	86103	Москва и МО	микрорайон «Спасский мост»	2 очередь	III кв. 2016	Россия, Московская область, Красногорск, Красногорский бульвар, 25	https://realty.yandex.ru/newbuilding/84394
84394	272515	Москва и МО	микрорайон «Спасский мост»	3 очередь	II кв. 2019	Россия, Московская область, Красногорск, Спасская улица, к9	https://realty.yandex.ru/newbuilding/84394
84394	86129	Москва и МО	микрорайон «Спасский мост»	3 очередь	II кв. 2019	Россия, Московская область, Красногорск, Спасская улица, к10	https://realty.yandex.ru/newbuilding/84394
84394	272522	Москва и МО	микрорайон «Спасский мост»	3 очередь	II кв. 2019	Россия, Московская область, Красногорск, Спасская улица, к11	https://realty.yandex.ru/newbuilding/84394
84402	90970	Москва и МО	ЖК «Малиновый ручей»	1 очередь	IV кв. 2013	Россия, Московская область, Одинцовский городской округ, Звенигород, улица Чехова, 5А	https://realty.yandex.ru/newbuilding/84402
1657260	1657279	Москва и МО	усадьба «Manor»	1 очередь	I кв. 2019	Россия, Москва, Садовая-Сухаревская улица, 10/12	https://realty.yandex.ru/newbuilding/1657260
182713	194081	Москва и МО	жилой район «Путилково (ДСК-1)»	1 очередь	I кв. 2016	Россия, Московская область, городской округ Красногорск, деревня Путилково, Спасо-Тушинский бульвар, 2	https://realty.yandex.ru/newbuilding/182713
182713	194097	Москва и МО	жилой район «Путилково (ДСК-1)»	1 очередь	I кв. 2016	Россия, Московская область, городской округ Красногорск, деревня Путилково, Спасо-Тушинский бульвар, 9	https://realty.yandex.ru/newbuilding/182713
182713	194104	Москва и МО	жилой район «Путилково (ДСК-1)»	1 очередь	I кв. 2016	Россия, Московская область, городской округ Красногорск, деревня Путилково, Сходненская улица, 5	https://realty.yandex.ru/newbuilding/182713
182713	202080	Москва и МО	жилой район «Путилково (ДСК-1)»	1 очередь	I кв. 2016	Россия, Московская область, городской округ Красногорск, деревня Путилково, Спасо-Тушинский бульвар, 5	https://realty.yandex.ru/newbuilding/182713
182713	202081	Москва и МО	жилой район «Путилково (ДСК-1)»	1 очередь	I кв. 2016	Россия, Московская область, городской округ Красногорск, деревня Путилково, Сходненская улица, 3	https://realty.yandex.ru/newbuilding/182713
182713	202115	Москва и МО	жилой район «Путилково (ДСК-1)»	1 очередь	I кв. 2016	Россия, Московская область, городской округ Красногорск, деревня Путилково, Сходненская улица, 23	https://realty.yandex.ru/newbuilding/182713
182713	202125	Москва и МО	жилой район «Путилково (ДСК-1)»	1 очередь	I кв. 2016	Россия, Московская область, городской округ Красногорск, деревня Путилково, Сходненская улица, 25	https://realty.yandex.ru/newbuilding/182713
182713	318423	Москва и МО	жилой район «Путилково (ДСК-1)»	1 очередь	I кв. 2016	Россия, Московская область, городской округ Красногорск, деревня Путилково, Сходненская улица, 1	https://realty.yandex.ru/newbuilding/182713
182713	318426	Москва и МО	жилой район «Путилково (ДСК-1)»	1 очередь	I кв. 2016	Россия, Московская область, городской округ Красногорск, деревня Путилково, Сходненская улица, 27	https://realty.yandex.ru/newbuilding/182713
182713	318430	Москва и МО	жилой район «Путилково (ДСК-1)»	1 очередь	I кв. 2016	Россия, Московская область, городской округ Красногорск, деревня Путилково, Сходненская улица, 29	https://realty.yandex.ru/newbuilding/182713
182713	318435	Москва и МО	жилой район «Путилково (ДСК-1)»	1 очередь	I кв. 2016	Россия, Московская область, городской округ Красногорск, деревня Путилково, улица 70-летия Победы, 1	https://realty.yandex.ru/newbuilding/182713
84412	90937	Москва и МО	ЖК «Нагорный (Кант)»	1 очередь	IV кв. 2014	Россия, Москва, Нагорная улица, 5к4	https://realty.yandex.ru/newbuilding/84412
166336	166359	Москва и МО	ЖК на ул. Советской (Егорьевск)	1 очередь	IV кв. 2007	Россия, Московская область, Егорьевск, Советская улица, 4А	https://realty.yandex.ru/newbuilding/166336
166336	166360	Москва и МО	ЖК на ул. Советской (Егорьевск)	1 очередь	IV кв. 2007	Россия, Московская область, Егорьевск, Советская улица, 4	https://realty.yandex.ru/newbuilding/166336
166336	166361	Москва и МО	ЖК на ул. Советской (Егорьевск)	1 очередь	IV кв. 2007	Россия, Московская область, Егорьевск, Советская улица, 4Б	https://realty.yandex.ru/newbuilding/166336
166336	166362	Москва и МО	ЖК на ул. Советской (Егорьевск)	1 очередь	IV кв. 2007	Россия, Московская область, Егорьевск, Советская улица, 4В	https://realty.yandex.ru/newbuilding/166336
68042	193855	Москва и МО	ЖК «31 квартал»	1 очередь	III кв. 2018	Россия, Московская область, Пушкино, Ярославское шоссе, 141к1	https://realty.yandex.ru/newbuilding/68042
68042	68055	Москва и МО	ЖК «31 квартал»	1 очередь	III кв. 2018	Россия, Московская область, Пушкино, Ярославское шоссе, 141к2	https://realty.yandex.ru/newbuilding/68042
68042	193856	Москва и МО	ЖК «31 квартал»	1 очередь	III кв. 2018	Россия, Московская область, Пушкино, Ярославское шоссе, 141к3	https://realty.yandex.ru/newbuilding/68042
84426	106772	Москва и МО	ЖК «Спутник (Мытищи)»	1 очередь	IV кв. 2014	Россия, Московская область, Мытищи, 2-я Институтская улица, 22	https://realty.yandex.ru/newbuilding/84426
84426	106785	Москва и МО	ЖК «Спутник (Мытищи)»	1 очередь	IV кв. 2014	Россия, Московская область, Мытищи, 2-я Институтская улица, 18	https://realty.yandex.ru/newbuilding/84426
84426	106793	Москва и МО	ЖК «Спутник (Мытищи)»	2 очередь	IV кв. 2015	Россия, Московская область, Мытищи, 2-я Институтская улица, 14	https://realty.yandex.ru/newbuilding/84426
84426	106746	Москва и МО	ЖК «Спутник (Мытищи)»	3 очередь	IV кв. 2016	Россия, Московская область, Мытищи, 2-я Институтская улица, 26А	https://realty.yandex.ru/newbuilding/84426
84426	106752	Москва и МО	ЖК «Спутник (Мытищи)»	3 очередь	IV кв. 2016	Россия, Московская область, Мытищи, 2-я Институтская улица, 26	https://realty.yandex.ru/newbuilding/84426
84426	106758	Москва и МО	ЖК «Спутник (Мытищи)»	3 очередь	IV кв. 2016	Россия, Московская область, Мытищи, 2-я Институтская улица, 24А	https://realty.yandex.ru/newbuilding/84426
84426	106763	Москва и МО	ЖК «Спутник (Мытищи)»	3 очередь	IV кв. 2016	Россия, Московская область, Мытищи, 2-я Институтская улица, 28	https://realty.yandex.ru/newbuilding/84426
84426	106773	Москва и МО	ЖК «Спутник (Мытищи)»	3 очередь	IV кв. 2016	Россия, Московская область, Мытищи, 2-я Институтская улица, 24	https://realty.yandex.ru/newbuilding/84426
1640917	1640929	Москва и МО	ЖК «ФоРест»	1 очередь	III кв. 2020	адрес не задан	https://realty.yandex.ru/newbuilding/1640917
1640917	1640931	Москва и МО	ЖК «ФоРест»	2 очередь	IV кв. 2020	адрес не задан	https://realty.yandex.ru/newbuilding/1640917
1640917	1640933	Москва и МО	ЖК «ФоРест»	3 очередь	II кв. 2021	адрес не задан	https://realty.yandex.ru/newbuilding/1640917
1853902	1853930	Москва и МО	микрорайон «Южная Битца»	1 очередь	III кв. 2020	адрес не задан	https://realty.yandex.ru/newbuilding/1853902
1853902	1853932	Москва и МО	микрорайон «Южная Битца»	1 очередь	III кв. 2020	адрес не задан	https://realty.yandex.ru/newbuilding/1853902
1853902	1853934	Москва и МО	микрорайон «Южная Битца»	1 очередь	III кв. 2020	адрес не задан	https://realty.yandex.ru/newbuilding/1853902
84438	93443	Москва и МО	ЖК «Северная Слобода»	1 очередь	IV кв. 2015	Россия, Москва, Дмитровское шоссе, 122Гк1	https://realty.yandex.ru/newbuilding/84438
84438	272577	Москва и МО	ЖК «Северная Слобода»	1 очередь	IV кв. 2015	Россия, Москва, Дмитровское шоссе, 122Дк1	https://realty.yandex.ru/newbuilding/84438
84438	93446	Москва и МО	ЖК «Северная Слобода»	1 очередь	IV кв. 2015	Россия, Москва, Дмитровское шоссе, 122Гк1	https://realty.yandex.ru/newbuilding/84438
